stamp,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,behavior
2893,-0.1913698785865675,0.569660339902935,0.04332881366476249,-0.2162101657115688,-1.030235625290642,-0.455854544759095,-0.8048497989618013,-0.5279872266623874,0.9233248583205395,-0.09642200730983662,-0.0131492095485003,0.007679333706381529,-0.4863174469829988,0.6612647728629348,1.271373948514221,-0.3928156464087117,0.9543306252233977,-0.5313161469073471,1.045896147690971,0.09595837315668451,-0.3102163604887296,-0.652287457494062,0.2559058417958269,1.257524610583311,0.6655947688259457,-0.105219950382966,-0.8302092458366944,-0.3946891954048781,-0.5309546921063079,0.3481939981000918,-0.4060229533816532,0.7801424710203376,-0.8360340370202737,-0.07406036546396363,-0.4967409608900951,2.012365519299185,0.06235791307258271,-0.1463909553131031,0.1506844656914563,0.7134245285457771,1.382983436614641,1.02166964098019,0.02086176275885487,Closed-arm
2894,-0.2059476195093424,0.5377062889335605,0.02732855692413501,-0.2181422980701694,-1.029902429953209,-0.4682728369945096,-0.8030114935560817,-0.5514530873947603,0.8989449186985832,-0.0870457656720168,0.03918008696319879,-0.007566929918980622,-0.4564022871381204,0.6801116416464162,1.22121916663412,-0.4225339780052321,0.9828462037319661,-0.5171391481162378,1.036104796298388,0.1026586892379796,-0.2803685357903317,-0.7642524515499455,0.2714994477215844,1.240605600625956,0.6921887539982815,-0.009883021410140688,-0.778622032377522,-0.3343166640451255,-0.5791837393288923,0.3467336124300084,-0.3380588328631453,0.7986232193912051,-0.8291180994412121,0.002225158075203986,-0.454474341211168,2.044142841075848,0.05335770375087034,-0.1298812417135846,0.1430076224901565,0.7773138007557613,1.14250298167565,0.9541205693323442,-0.03977627655253214,Closed-arm
2895,-0.2192713838126237,0.4946009563590739,0.0008427150230570382,-0.2276941131845857,-1.031116824050232,-0.5078857463882881,-0.8185535472279751,-0.5384929385845252,0.8607354591134504,-0.07152433790633408,0.07402840808273883,-0.05438907834046263,-0.4327379337229041,0.749558651075155,1.116259082238417,-0.4296174276554515,1.041602107148476,-0.4924758374910976,1.051196334937877,0.09816758256199247,-0.2609199891565422,-0.8637571914019428,0.2733515553360091,1.235984909625826,0.7029474141435341,0.06630985463746936,-0.7104842114089505,-0.2773492006789093,-0.5627552781953143,0.3673609933355629,-0.26477033517204,0.7801265960581317,-0.8022290873864807,0.04635668448381847,-0.3609905150358853,2.110372028892671,0.06528574314016225,-0.1240180214683352,0.1551292314003213,0.837834850886731,0.8814567248756774,0.9572285047359602,-0.1181552403514932,Closed-arm
2896,-0.2133492527145794,0.4610877074704822,-0.02860196511571738,-0.2312330163776602,-1.034208203623416,-0.5634004819753295,-0.8472261241866249,-0.5000689404222547,0.8201460259900386,-0.05772332873293214,0.06944642450368449,-0.1037887053874345,-0.4292225824939564,0.8619375814681713,0.988955058542071,-0.4245821819408347,1.114478534892494,-0.4687566232956665,1.089360067408997,0.0766008735605945,-0.2669949321961252,-0.9347192163480061,0.2720029507628999,1.22418816479286,0.688045179720781,0.1243564914560966,-0.6489815482858152,-0.2218580230325244,-0.4763331382164894,0.4033370899938339,-0.2050504610182606,0.7498097257133423,-0.7527784701237237,0.05391932339962614,-0.252912711325554,2.185633285910748,0.08314426711557107,-0.1217118016351955,0.1733246910834184,0.8880180588774716,0.6752490809384112,1.019746310701833,-0.1713768407536225,Closed-arm
2897,-0.1775453051810623,0.4461356370998927,-0.04983706557246868,-0.218658485650108,-1.041469057769214,-0.6108650192176689,-0.881876946523985,-0.4417428631747791,0.7868930447887806,-0.05416655503027328,0.02510264242594415,-0.128588053898554,-0.4479094946764932,0.9819819853729432,0.8681036980565631,-0.424560958261429,1.173015552797219,-0.448680104211293,1.140881368142005,0.04600931882305408,-0.2988472866764102,-0.9593143995294029,0.275243205769852,1.191206512242849,0.6467800078905446,0.1619596834378072,-0.6122558847454936,-0.1638257591456136,-0.3333362746673228,0.4586058939801322,-0.1724812922994183,0.7179603957354139,-0.6951396369267129,0.02518342455910457,-0.1476640246828513,2.23461602626134,0.09102958460977449,-0.1217131744178255,0.1788559345604398,0.9212881579000985,0.6058015857557155,1.09491638481404,-0.1633642240051611,Closed-arm
2898,-0.1172978413557326,0.4456687915217833,-0.05729922139340583,-0.1910523206661646,-1.053828735389157,-0.6272679522636763,-0.9106130447138856,-0.3697680729607487,0.7661322252760714,-0.05856745155748367,-0.03628970716484786,-0.1141208761002582,-0.4724238484787445,1.075775487432685,0.7803092028842039,-0.4418150326388918,1.193933473876559,-0.4293615257439534,1.194468025722541,0.01756977904481173,-0.3482559964202052,-0.924143560931476,0.2867817825324324,1.135289414760409,0.5869804036850004,0.1725583621144727,-0.6106417711896929,-0.1041952223549256,-0.1659726660740589,0.5370812039625166,-0.1726410726816136,0.6606224206155672,-0.6655209510952174,-0.02876752663618114,-0.05933214902602543,2.226811338760516,0.07595856499790371,-0.1245752259570846,0.1611057515121636,0.9370204758846119,0.7106702536977739,1.135338778277343,-0.08981705011377247,Closed-arm
2899,-0.04825881164101203,0.4467603477203299,-0.04780206678162642,-0.1570210349180589,-1.068281487753895,-0.6018561951731403,-0.9203855184442145,-0.2998454866907899,0.7600418817070156,-0.05561805749154439,-0.0846625340004357,-0.05858556376289126,-0.4776870642393253,1.133113678627672,0.7455500208234974,-0.4741172799060697,1.171885492374696,-0.4096874287386287,1.240636364411254,-0.002574621850900997,-0.4038639551141691,-0.8316757963966556,0.3048691115502476,1.066585528125374,0.5196857592720309,0.1559917543375981,-0.6454537074519532,-0.05363581066578849,-0.01397750173950604,0.6156571538493253,-0.205518083460291,0.5347896308731139,-0.7061825314458027,-0.08805911857230236,-0.02938587815348826,2.145625700447936,0.03149143337200274,-0.124987116664721,0.1312539393211815,0.9360909385330056,0.962201295285936,1.117157212830664,0.02407443735972736,Closed-arm
2900,0.01546250495531895,0.4313767175019338,-0.01002948572901389,-0.1265973087892576,-1.079348140735234,-0.5397856801148626,-0.9044120161002626,-0.2548454042976648,0.7679030788014541,-0.02801188346427929,-0.1017292221004066,0.02896268783891267,-0.4475184384911732,1.160886991578156,0.7669974757076966,-0.5053314457732246,1.124747394240245,-0.3926858224514997,1.274444947326838,-0.01478080730339032,-0.4524172566343167,-0.7025733411756784,0.3235089110991399,1.002162221657883,0.4539138335640152,0.1254645864772562,-0.7087776513961164,-0.02610767617232171,0.0882404795625565,0.6384416087512248,-0.2679583083432058,0.3167731741164253,-0.8358167047856998,-0.1365203935413041,-0.1180369861039207,1.992035903095832,-0.03741534988220171,-0.1128126994498063,0.1156054276211916,0.9145651732358916,1.286059912000018,1.043659917439907,0.1460642991203641,Closed-arm
2901,0.06441396792175282,0.3854986460826681,0.07606207824112296,-0.1083332719894622,-1.083971391651265,-0.4588131728646723,-0.8673064811250283,-0.2479737133627366,0.7837152234023611,0.02846617452328377,-0.08758770479081973,0.126149739515528,-0.3847268357199188,1.16267506478022,0.8286778905486378,-0.5212635091588047,1.083830860490101,-0.383579259320738,1.297889313565765,-0.02657918602856161,-0.4798843110112848,-0.5641424943685871,0.3361519161925554,0.956938664010616,0.3953159284643804,0.1016911931706548,-0.7822393965595545,-0.02700167639564412,0.1243533979929073,0.5530499807177621,-0.3518297046570008,0.02967637792106806,-1.031042961240487,-0.1708300653894514,-0.347429447454438,1.788522035394403,-0.1115008748506913,-0.08422680940612934,0.1351994309009738,0.864304557263097,1.59693291169871,0.9355252706885552,0.2499640050307418,Closed-arm
2902,0.09175970644195905,0.3132379264114598,0.2219890174740619,-0.1058280047821237,-1.085212572856113,-0.3805109221172637,-0.822706201293268,-0.2674375582328906,0.7957805686445074,0.09763544020867286,-0.05488916807119735,0.1998488522463865,-0.3087471739657285,1.129772791150004,0.9038784876487144,-0.526251386225271,1.067623769532944,-0.3878992256063307,1.314478677826074,-0.05032206951686227,-0.4768781873608786,-0.4362905644711408,0.3418560405175953,0.9359031419404774,0.3488400574187644,0.09996131822938177,-0.8378739637008252,-0.04987678697792004,0.1080036657974949,0.3590728770704016,-0.4385864355934119,-0.2547127432959533,-1.235301065013449,-0.1957501569741204,-0.6508069489497428,1.583979621067767,-0.164968613320225,-0.04720742846940151,0.1916420634458994,0.7798280368550684,1.829552894127018,0.8146433348855687,0.3168913177709706,Closed-arm
2903,0.09611940769973619,0.2393822704150727,0.4086471554218026,-0.1150520910670562,-1.090565398271183,-0.3186336750635189,-0.7852418770827647,-0.284340998404143,0.789889194029313,0.150491970868232,-0.01915377839050866,0.2226179023199843,-0.2504983221515615,1.047044121235445,0.9641551737351038,-0.5388915157759006,1.061875862076036,-0.4095324105549872,1.3179772424561,-0.09430315520947981,-0.4446689060555548,-0.326697151244763,0.3552763380995709,0.9359451496400316,0.3199013671923145,0.1225711652144521,-0.8473525559765449,-0.08301584728300389,0.08472663675066303,0.1215901623745526,-0.4984604115117443,-0.4376472946032022,-1.38720780384192,-0.2102060951180751,-0.8897506298718166,1.449680720969211,-0.1836470466516869,-0.01469900994537572,0.2700149587728849,0.664696581653922,1.956842938933924,0.6881542989111439,0.3400535392365022,Closed-arm
2904,0.08515428120163554,0.1895037712554883,0.5828378513098139,-0.1298461145644348,-1.106185776804446,-0.2723834938859828,-0.7643956938566027,-0.2830215695827672,0.7537432424626225,0.164480538311679,0.01113901519130999,0.1905191877313472,-0.2467733161551887,0.9065688740465919,0.9856529237457777,-0.5707582960281147,1.027784165963711,-0.4464620855883436,1.290874808016189,-0.1541766078467799,-0.3936828781515461,-0.2350770235632028,0.4120226659748857,0.9534366268052366,0.309290317932507,0.1619688890732098,-0.7964454083794661,-0.1132009194478097,0.11300178578099,-0.0625950130199178,-0.5017975939842926,-0.4383213935907413,-1.446205791577069,-0.1990964168825761,-0.9397074634137547,1.450110716151954,-0.1745387446797779,0.003035550051450186,0.3490178671109486,0.532629452439893,1.991721556945977,0.5490690088686336,0.3272175528146977,Closed-arm
2905,0.07245107787544389,0.1632306346852988,0.6801212197309826,-0.1516684050282162,-1.132234798114583,-0.2313876393978914,-0.7642029245575539,-0.2779409499438344,0.6822640300749508,0.1399307858479714,0.04551592462579247,0.1239491770480451,-0.3221808005709695,0.7258619021540086,0.956503276418298,-0.6137138428576779,0.9342714410915373,-0.4870034277535521,1.218330480013479,-0.2140510554109959,-0.3359001847789595,-0.159405717029058,0.5516436336170157,0.9859070466056034,0.3075213712230931,0.2083395729230508,-0.6932804451069718,-0.1234372172414494,0.2248523073880318,-0.122289906460478,-0.4366352107392747,-0.2507587581681977,-1.407295910859304,-0.1420694964823198,-0.7721324714490074,1.597646728695052,-0.1532337215692458,-0.0003968975339059765,0.4066920918049561,0.4007567363018265,1.967917322307515,0.4012620613672637,0.2895109895571931,Closed-arm
2906,0.07109915185793897,0.1293299699546278,0.6565164567571831,-0.1906035625137381,-1.162981508067099,-0.1862647614136242,-0.7854441498238391,-0.2884784804258595,0.5837239321770609,0.09965708066815693,0.119874880553594,0.0518401567746817,-0.4637295791592145,0.5552806757301726,0.8829196796739908,-0.6450552419435714,0.7879579830236897,-0.5147138998884772,1.102939523388028,-0.2544070027704108,-0.2791063328848767,-0.09764522631714191,0.7801758068092866,1.026981313628016,0.3007590160526299,0.2529582024335936,-0.5658033944271509,-0.09828192725805625,0.3915918641512893,-0.0536625992242877,-0.3178331735870871,0.03209530401639131,-1.306285911126053,-0.03558724802511255,-0.46530881435938,1.83271878822374,-0.1269709999371395,-0.02854411688880203,0.4242078624764141,0.2795014105772811,1.908861461016393,0.2825833599793027,0.2295657787651175,Closed-arm
2907,0.09008273400370044,0.04776883921968265,0.5057090239419512,-0.2558605306314751,-1.190933236951826,-0.1341987455034847,-0.8261434813567241,-0.3032190442423899,0.4813833138287449,0.07291055274543673,0.2913807094385837,-0.004876301957887925,-0.6164154713445826,0.4557230058578849,0.7873710602008162,-0.6363384380320828,0.6318254442726895,-0.5222713601607523,0.9648797531704757,-0.2573007869834951,-0.2267838786599159,-0.04305870236412666,1.04928181004329,1.064494626505319,0.2855087374697629,0.2842617774668957,-0.4532292619533288,-0.0391911584142601,0.5319439043116633,0.08564077944625845,-0.1797853545874524,0.2673668537546147,-1.203994959219856,0.0920543299561803,-0.1466188477805503,2.054151375564947,-0.09589205306470713,-0.07988232927257871,0.3892650321757964,0.1709248885420263,1.81046504069401,0.2492897618555112,0.1461437574786373,Closed-arm
2908,0.1335628805167578,-0.1030752119192454,0.2540835382685346,-0.3460648912411329,-1.211338756831227,-0.07922688147708112,-0.8809427876240421,-0.2857135219914803,0.4044026643972387,0.08016340664503262,0.6131913013124574,-0.03916617400523958,-0.714761516301182,0.4592833966209978,0.6970986706082517,-0.5598917321882679,0.5132942524401157,-0.518670651089472,0.8311900316749801,-0.2096632808800091,-0.18157714581088,0.02009277527908597,1.279852332470978,1.085447233228586,0.2714833491201507,0.2836550448797913,-0.3933489061450425,0.02912130642055902,0.5646696272094355,0.2237070436016189,-0.05865605471449935,0.3472621688420451,-1.150453852877029,0.1922732995157028,0.07538610257439626,2.175858339065789,-0.06749760903344917,-0.1438922397695352,0.2953372247719595,0.07404223151488452,1.650565427803694,0.3260603350799893,0.04685870414323818,Closed-arm
2909,0.2012234915837056,-0.3130976660937797,-0.05510159147787533,-0.4463620015238219,-1.223415877920933,-0.03141476397475999,-0.9426180671651643,-0.2185074284934554,0.3714255540654166,0.1292301526243808,1.098688277350726,-0.05577091244505026,-0.7248442996903325,0.5477430990403929,0.629546093398109,-0.4020753615277051,0.4533308962070685,-0.5183921142765275,0.7273838328982569,-0.1100899918480438,-0.1461650546319571,0.1125320486977769,1.407456535261193,1.081715796195083,0.2671578667363305,0.2307979656013181,-0.4057658929604383,0.07244436020406773,0.4601379792796433,0.320399959955554,0.02182119217689733,0.2486465345210556,-1.157781266730522,0.2257144949866344,0.1422221765678109,2.165016986751753,-0.06327945232576554,-0.2026980789740569,0.1384800605070148,-0.01187618595592999,1.408346458034567,0.4753525258071593,-0.05017356705091393,Closed-arm
2910,0.286563803882434,-0.5444365885788706,-0.3739732229058569,-0.5326858176819024,-1.228107306793675,-0.00333839100836404,-1.005327018986992,-0.1307703577738908,0.3799622649870525,0.2156640525967192,1.699387038236715,-0.06751155307400902,-0.6597153232855246,0.6651578115652529,0.5857390689933523,-0.1784180327904068,0.4415715496386065,-0.5249754629087224,0.6742354581671608,0.02521671853721229,-0.1184296489354699,0.2465401204626967,1.41085632761827,1.052299485766564,0.268794295077025,0.1171214157534226,-0.4801014615578058,0.06845305069896894,0.2485870971145969,0.3761072372232308,0.05247496264142441,0.02831971656361276,-1.204626089270703,0.1821761270955656,0.0423801676498047,2.045195038007294,-0.1067521660448064,-0.2402608685748636,-0.07662597972759735,-0.08670318933374697,1.079287541952063,0.6229642939784987,-0.1259401310734864,Closed-arm
2911,0.3726843551320397,-0.7472334711217912,-0.6566490816001747,-0.5819425109163004,-1.226019126594269,-0.002424471159590369,-1.064966130705183,-0.07514661019766698,0.4105578593454473,0.3221433135838434,2.316642670128079,-0.08915001843755553,-0.5620493378312722,0.7509371100757904,0.5570448793676301,0.06903119910968997,0.4511137771308309,-0.52981926233958,0.6825209021671719,0.1668584246689123,-0.08797160895622844,0.4116427214597238,1.312972339160217,1.001999127606184,0.2665399793830352,-0.0427281578740157,-0.5814912332210035,0.01709255869791617,-0.01161863900676864,0.406566123482988,0.03474472253609086,-0.2121789785528403,-1.261230957160442,0.07912757547267642,-0.198962610472207,1.877444967481262,-0.2020889048195011,-0.2507555415356583,-0.3218539137775558,-0.1517863838083122,0.6905706445284757,0.7080587970002066,-0.1711128664216644,Closed-arm
2912,0.433403807211548,-0.8798761146565138,-0.8655481317461695,-0.5837356284673055,-1.218049402463492,-0.02667705489614808,-1.116676183231598,-0.07915140961089226,0.4408222105807171,0.4224035199808123,2.842759642593769,-0.127667567092334,-0.4720094892436734,0.771011557582745,0.5382719900427463,0.2932415863759104,0.4533924481725641,-0.5274888156337035,0.7451085977434234,0.2865105674675115,-0.04200647453794826,0.574284085497245,1.164841585677904,0.9387643439221021,0.2551210836738753,-0.211898183885394,-0.6727248947530695,-0.06641032322559617,-0.2692458781114235,0.4168866273166922,-0.01985209250403057,-0.3705349077305717,-1.304802762969139,-0.0519442190070866,-0.5221789672672718,1.729897468118992,-0.3226931852218386,-0.2385513922708084,-0.5465523428622415,-0.2147129602893806,0.3057848785293678,0.7044640494914175,-0.1931944068983399,Closed-arm
